db_order_id,invoice_number,stt,product_code,product_name_pdf,product_name_clean,product_name_source,unit,unit_pdf,quantity,unit_price,line_total
70,BH26_1004,11,000231002023000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Kem,Xe đạp Thống Nhất LD 26 We Bare Bears Kem,AUTO_CLEAN,Chiếc,Chinc,2.0,2172222.0,4344444.0
70,BH26_1004,12,000215004000000,Xe nnp Thnng Nhnt GN 05-27,Xe đạp Thống Nhất GN 05-27,AUTO_CLEAN,Chiếc,Chinc,2.0,1591666.0,3183332.0
70,BH26_1004,13,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,Xe đạp Thống Nhất LD 26 Pastel Xanh,AUTO_CLEAN,Chiếc,Chinc,1.0,1799444.0,1799444.0
70,BH26_1004,14,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,Chinc,1.0,1799444.0,1799444.0
70,BH26_1004,15,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,Xe đạp Thống Nhất LD 26 Pastel Hồng,AUTO_CLEAN,Chiếc,Chinc,1.0,1799444.0,1799444.0
70,BH26_1004,16,100029005220000,Xe nnp Thnng Nhnt CPD 700C Xanh,Xe đạp Thống Nhất CPD 700C Xanh,AUTO_CLEAN,Chiếc,Chinc,1.0,2960555.0,2960555.0
71,BH26_1005,1,1000400050010000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 nen,Xe đạp Thống Nhất MTB SPD 27.5 17 nen,AUTO_CLEAN,Chiếc,Chinc,1.0,2960555.0,2960555.0
71,BH26_1005,2,1000400050200000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Xanh,Xe đạp Thống Nhất MTB SPD 27.5 17 Xanh,AUTO_CLEAN,Chiếc,Chinc,1.0,2960555.0,2960555.0
71,BH26_1005,3,000225002024000,Xe nnp Thnng Nhnt New 26 Tím,Xe đạp Thống Nhất New 26 Tím,AUTO_CLEAN,Chiếc,Chinc,5.0,1616111.0,8080555.0
71,BH26_1005,4,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,Xe đạp Thống Nhất New 26 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,3.0,1616111.0,4848333.0
71,BH26_1005,5,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,Xe đạp Thống Nhất Puppy 20 Hồng,AUTO_CLEAN,Chiếc,Chinc,5.0,1310555.0,6552775.0
71,BH26_1005,6,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,Xe đạp Thống Nhất MTB 26-02 Ghi,AUTO_CLEAN,Chiếc,Chinc,3.0,1799444.0,5398332.0
71,BH26_1005,7,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,Xe đạp Thống Nhất MTB 26-02 nen,AUTO_CLEAN,Chiếc,Chinc,5.0,1799444.0,8997220.0
71,BH26_1005,8,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,Xe đạp Thống Nhất Puppy 20 Xanh,AUTO_CLEAN,Chiếc,Chinc,3.0,1310555.0,3931665.0
71,BH26_1005,9,1000400050010000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 nen,Xe đạp Thống Nhất MTB SPD 27.5 17 nen,AUTO_CLEAN,Chiếc,Chinc,1.0,2960555.0,2960555.0
71,BH26_1005,10,000219002023000,Xe nnp Thnng Nhnt GN 2.0 700C Kem,Xe đạp Thống Nhất GN 2.0 700C Kem,AUTO_CLEAN,Chiếc,Chinc,2.0,1744444.0,3488888.0
71,BH26_1005,11,1060010000200000,Xe nnp Thnng Nhnt TE Super Man 16 Xanh,Xe đạp Thống Nhất TE Super Man 16 Xanh,AUTO_CLEAN,Chiếc,Chinc,1.0,1326851.0,1326851.0
71,BH26_1005,12,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,Xe đạp Thống Nhất TE Batman16 Ghi,AUTO_CLEAN,Chiếc,Chinc,1.0,1326851.0,1326851.0
71,BH26_1005,13,000106002001000,Xe nnp Thnng Nhnt Batwheels 16 nen,Xe đạp Thống Nhất Batwheels 16 nen,AUTO_CLEAN,Chiếc,Chinc,1.0,1262037.0,1262037.0
71,BH26_1005,14,000104002009000,Xe nnp Thnng Nhnt Tom & Jerry 14 Hnng,Xe đạp Thống Nhất Tom & Jerry 14 Hồng,AUTO_CLEAN,Chiếc,Chinc,1.0,1236111.0,1236111.0
71,BH26_1005,15,000104002020000,Xe nnp Thnng Nhnt Tom & Jerry 14 Xanh da tr,Xe đạp Thống Nhất Tom & Jerry 14 Xanh da tr,AUTO_CLEAN,niChiếc,niChinc,1.0,1236111.0,1236111.0
71,BH26_1005,16,000231002023000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Kem,Xe đạp Thống Nhất LD 26 We Bare Bears Kem,AUTO_CLEAN,Chiếc,Chinc,1.0,2172222.0,2172222.0
71,BH26_1005,17,1000400050010000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 nen,Xe đạp Thống Nhất MTB SPD 27.5 17 nen,AUTO_CLEAN,Chiếc,Chinc,1.0,2960555.0,2960555.0
71,BH26_1005,18,1000400050200000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Xanh,Xe đạp Thống Nhất MTB SPD 27.5 17 Xanh,AUTO_CLEAN,Chiếc,Chinc,1.0,2960555.0,2960555.0
72,BH26_1006,1,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,Chinc,1.0,1799444.0,1799444.0
72,BH26_1006,2,000217003005000,Xe nnp Thnng Nhnt GN 06-26 2.0 Cam,Xe đạp Thống Nhất GN 06-26 2.0 Cam,AUTO_CLEAN,Chiếc,Chinc,1.0,1591666.0,1591666.0
72,BH26_1006,3,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,Xe đạp Thống Nhất Puppy 20 Kem,AUTO_CLEAN,Chiếc,Chinc,1.0,1310555.0,1310555.0
72,BH26_1006,4,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,Xe đạp Thống Nhất Puppy 20 Hồng,AUTO_CLEAN,Chiếc,Chinc,1.0,1310555.0,1310555.0
72,BH26_1006,5,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,Xe đạp Thống Nhất New 26 Trắng,AUTO_CLEAN,Chiếc,Chinc,1.0,1616111.0,1616111.0
72,BH26_1006,6,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,Xe đạp Thống Nhất New 24 Trắng,AUTO_CLEAN,Chiếc,Chinc,1.0,1555000.0,1555000.0
72,BH26_1006,7,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,Xe đạp Thống Nhất LD 26 Pastel Hồng,AUTO_CLEAN,Chiếc,Chinc,2.0,1799444.0,3598888.0
72,BH26_1006,8,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,Chinc,1.0,1799444.0,1799444.0
72,BH26_1006,9,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,Xe đạp Thống Nhất LD 24-01_2023 Kem,AUTO_CLEAN,Chiếc,Chinc,1.0,1683333.0,1683333.0
72,BH26_1006,10,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,Xe đạp Thống Nhất 219-26 nn nun,AUTO_CLEAN,Chiếc,Chinc,1.0,1469444.0,1469444.0
72,BH26_1006,11,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,Xe đạp Thống Nhất Super 24 nen,AUTO_CLEAN,Chiếc,Chinc,1.0,2105000.0,2105000.0
72,BH26_1006,12,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,Xe đạp Thống Nhất Puppy 20 Hồng,AUTO_CLEAN,Chiếc,Chinc,2.0,1310555.0,2621110.0
72,BH26_1006,13,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,Xe đạp Thống Nhất Puppy 20 Trắng,AUTO_CLEAN,Chiếc,Chinc,1.0,1310555.0,1310555.0
72,BH26_1006,14,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,Xe đạp Thống Nhất Puppy 20 Kem,AUTO_CLEAN,Chiếc,Chinc,1.0,1310555.0,1310555.0
73,BH26_1007,1,000401002016000,"Xe nnp Thnng Nhnt Nn Truynn thnng Lnp nn,",Xe đạp Thống Nhất Nn Truynn thồng Lnp nn,AUTO_CLEAN,NCgnhcinc,NCgnhcinc,1.0,1530555.0,1530555.0
73,BH26_1007,2,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,Xe đạp Thống Nhất MTB 26-02 nen,AUTO_CLEAN,Chiếc,Chinc,10.0,1799444.0,17994440.0
73,BH26_1007,3,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,Xe đạp Thống Nhất MTB 26-02 Ghi,AUTO_CLEAN,Chiếc,Chinc,10.0,1799444.0,17994440.0
73,BH26_1007,4,000331002022000,Xe nnp Thnng Nhnt MTB 26-02 Xanh dnnng,Xe đạp Thống Nhất MTB 26-02 Xanh dnnng,AUTO_CLEAN,Chiếc,Chinc,10.0,1799444.0,17994440.0
74,BH26_1008,1,000217002003000,Xe nnp Thnng Nhnt GN 06-26 nn nun,Xe đạp Thống Nhất GN 06-26 nn nun,AUTO_CLEAN,Chiếc,Chinc,1.0,1469444.0,1469444.0
74,BH26_1008,2,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,Xe đạp Thống Nhất New 26 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,4.0,1616111.0,6464444.0
74,BH26_1008,3,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,Xe đạp Thống Nhất New 24 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,3.0,1555000.0,4665000.0
74,BH26_1008,4,000216003005000,Xe nnp Thnng Nhnt GN 06-24 2.0 Cam,Xe đạp Thống Nhất GN 06-24 2.0 Cam,AUTO_CLEAN,Chiếc,Chinc,1.0,1530555.0,1530555.0
74,BH26_1008,5,000217003005000,Xe nnp Thnng Nhnt GN 06-26 2.0 Cam,Xe đạp Thống Nhất GN 06-26 2.0 Cam,AUTO_CLEAN,Chiếc,Chinc,1.0,1591666.0,1591666.0
75,BH26_1009,1,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,Xe đạp Thống Nhất Puppy 20 Hồng,AUTO_CLEAN,Chiếc,Chinc,2.0,1310555.0,2621110.0
75,BH26_1009,2,000334002013000,Xe nnp Thnng Nhnt Super 20 Xanh,Xe đạp Thống Nhất Super 20 Xanh,AUTO_CLEAN,Chiếc,Chinc,2.0,1652777.0,3305554.0
75,BH26_1009,3,000334002004000,Xe nnp Thnng Nhnt Super 20 nn,Xe đạp Thống Nhất Super 20 nn,AUTO_CLEAN,Chiếc,Chinc,1.0,1652777.0,1652777.0
75,BH26_1009,4,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,Xe đạp Thống Nhất New 26 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,2.0,1616111.0,3232222.0
75,BH26_1009,5,000331002022000,Xe nnp Thnng Nhnt MTB 26-02 Xanh dnnng,Xe đạp Thống Nhất MTB 26-02 Xanh dnnng,AUTO_CLEAN,Chiếc,Chinc,5.0,1799444.0,8997220.0
75,BH26_1009,6,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,Xe đạp Thống Nhất MTB 26-02 Ghi,AUTO_CLEAN,Chiếc,Chinc,5.0,1799444.0,8997220.0
75,BH26_1009,7,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,Xe đạp Thống Nhất 219-26 nn nun,AUTO_CLEAN,Chiếc,Chinc,2.0,1469444.0,2938888.0
75,BH26_1009,8,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,Chinc,3.0,1616111.0,4848333.0
75,BH26_1009,9,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,Xe đạp Thống Nhất New 26 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,3.0,1616111.0,4848333.0
75,BH26_1009,10,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,Chinc,5.0,1799444.0,8997220.0
75,BH26_1009,11,000219002023000,Xe nnp Thnng Nhnt GN 2.0 700C Kem,Xe đạp Thống Nhất GN 2.0 700C Kem,AUTO_CLEAN,Chiếc,Chinc,5.0,1744444.0,8722220.0
76,BH26_1010,1,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,Xe đạp Thống Nhất LD 24-01_2023 Trắng,AUTO_CLEAN,Chiếc,Chinc,1.0,1683333.0,1683333.0
76,BH26_1010,2,000226003014000,Xe nnp Thnng Nhnt LD 24-01_2023 Xanh Sant,Xe đạp Thống Nhất LD 24-01_2023 Xanh Sant,AUTO_CLEAN,oriCnihinc,oriCnihinc,1.0,1683333.0,1683333.0
76,BH26_1010,3,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,Xe đạp Thống Nhất LD 26 Pastel Hồng,AUTO_CLEAN,Chiếc,Chinc,2.0,1799444.0,3598888.0
76,BH26_1010,4,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,Xe đạp Thống Nhất New 24 Trắng,AUTO_CLEAN,Chiếc,Chinc,10.0,1555000.0,15550000.0
76,BH26_1010,5,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,Xe đạp Thống Nhất New 24 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,5.0,1555000.0,7775000.0
76,BH26_1010,6,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,Xe đạp Thống Nhất New 26 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,3.0,1616111.0,4848333.0
76,BH26_1010,7,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,Chinc,5.0,1616111.0,8080555.0
76,BH26_1010,8,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,Xe đạp Thống Nhất New 26 Kem,AUTO_CLEAN,Chiếc,Chinc,1.0,1616111.0,1616111.0
76,BH26_1010,9,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,Xe đạp Thống Nhất New 26 Trắng,AUTO_CLEAN,Chiếc,Chinc,5.0,1616111.0,8080555.0
76,BH26_1010,10,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,Xe đạp Thống Nhất LD 24-01_2023 Trắng,AUTO_CLEAN,Chiếc,Chinc,2.0,1683333.0,3366666.0
76,BH26_1010,11,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,Xe đạp Thống Nhất LD 24-01_2023 Kem,AUTO_CLEAN,Chiếc,Chinc,10.0,1683333.0,16833330.0
76,BH26_1010,12,000226003014000,Xe nnp Thnng Nhnt LD 24-01_2023 Xanh Sant,Xe đạp Thống Nhất LD 24-01_2023 Xanh Sant,AUTO_CLEAN,oriCnihinc,oriCnihinc,1.0,1683333.0,1683333.0
76,BH26_1010,13,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,AUTO_CLEAN,Chiếc,Chinc,3.0,1683333.0,5049999.0
76,BH26_1010,14,000216003005000,Xe nnp Thnng Nhnt GN 06-24 2.0 Cam,Xe đạp Thống Nhất GN 06-24 2.0 Cam,AUTO_CLEAN,Chiếc,Chinc,1.0,1530555.0,1530555.0
76,BH26_1010,15,000217003005000,Xe nnp Thnng Nhnt GN 06-26 2.0 Cam,Xe đạp Thống Nhất GN 06-26 2.0 Cam,AUTO_CLEAN,Chiếc,Chinc,1.0,1591666.0,1591666.0
76,BH26_1010,16,000215004000000,Xe nnp Thnng Nhnt GN 05-27,Xe đạp Thống Nhất GN 05-27,AUTO_CLEAN,Chiếc,Chinc,5.0,1591666.0,7958330.0
76,BH26_1010,17,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,Xe đạp Thống Nhất 219-26 nn nun,AUTO_CLEAN,Chiếc,Chinc,3.0,1469444.0,4408332.0
76,BH26_1010,18,000209002007000,Xe nnp Thnng Nhnt 219-26 Coban,Xe đạp Thống Nhất 219-26 Cơ bản,AUTO_CLEAN,Chiếc,Chinc,2.0,1469444.0,2938888.0
76,BH26_1010,19,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,Xe đạp Thống Nhất Puppy 20 Hồng,AUTO_CLEAN,Chiếc,Chinc,10.0,1310555.0,13105550.0
76,BH26_1010,20,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,Xe đạp Thống Nhất Puppy 20 Kem,AUTO_CLEAN,Chiếc,Chinc,7.0,1310555.0,9173885.0
76,BH26_1010,21,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,Xe đạp Thống Nhất Puppy 20 Trắng,AUTO_CLEAN,Chiếc,Chinc,5.0,1310555.0,6552775.0
76,BH26_1010,22,000122002022000,Xe nnp Thnng Nhnt Bubbles 20 Xanh,Xe đạp Thống Nhất Bubbles 20 Xanh,AUTO_CLEAN,Chiếc,Chinc,3.0,1310555.0,3931665.0
76,BH26_1010,23,000122002009001,Xe nnp Thnng Nhnt Bubbles 20 Hnng dn quan,Xe đạp Thống Nhất Bubbles 20 Hồng dn quan,AUTO_CLEAN,g Chiếc,g Chinc,3.0,1310555.0,3931665.0
76,BH26_1010,24,000122002024000,Xe nnp Thnng Nhnt Bubbles 20 Tím dn quang,Xe đạp Thống Nhất Bubbles 20 Tím dn quang,AUTO_CLEAN,Chiếc,Chinc,2.0,1310555.0,2621110.0
76,BH26_1010,25,000122002019000,Xe nnp Thnng Nhnt Bubbles 20 Vàng chanh,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,AUTO_CLEAN,Chiếc,Chinc,2.0,1310555.0,2621110.0
77,BH26_1011,1,000401002016002,Xe nnp Thnng Nhnt Nn Truynn thnng Lnp 2 m,Xe đạp Thống Nhất Nn Truynn thồng Lnp 2 m,AUTO_CLEAN,"àuC, Nhignncc","àuC, Nhignncc",14.0,1530555.0,21427770.0
77,BH26_1011,2,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,Xe đạp Thống Nhất New 24 Trắng,AUTO_CLEAN,Chiếc,Chinc,2.0,1555000.0,3110000.0
77,BH26_1011,3,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,Xe đạp Thống Nhất New 24 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,3.0,1555000.0,4665000.0
77,BH26_1011,4,000224002004000,Xe nnp Thnng Nhnt New 24 nn tnni,Xe đạp Thống Nhất New 24 nn tnni,AUTO_CLEAN,Chiếc,Chinc,2.0,1555000.0,3110000.0
78,BH26_1012,1,000401002016002,Xe nnp Thnng Nhnt Nn Truynn thnng Lnp 2 m,Xe đạp Thống Nhất Nn Truynn thồng Lnp 2 m,AUTO_CLEAN,"àuC, Nhignncc","àuC, Nhignncc",15.0,1530555.0,22958325.0
78,BH26_1012,2,000208002007000,Xe nnp Thnng Nhnt 219-24 Coban,Xe đạp Thống Nhất 219-24 Cơ bản,AUTO_CLEAN,Chiếc,Chinc,2.0,1408333.0,2816666.0
78,BH26_1012,3,000209002007000,Xe nnp Thnng Nhnt 219-26 Coban,Xe đạp Thống Nhất 219-26 Cơ bản,AUTO_CLEAN,Chiếc,Chinc,2.0,1469444.0,2938888.0
78,BH26_1012,4,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,Xe đạp Thống Nhất 219-26 nn nun,AUTO_CLEAN,Chiếc,Chinc,1.0,1469444.0,1469444.0
78,BH26_1012,5,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,Xe đạp Thống Nhất New 26 Trắng,AUTO_CLEAN,Chiếc,Chinc,1.0,1616111.0,1616111.0
78,BH26_1012,6,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,Chinc,2.0,1616111.0,3232222.0
78,BH26_1012,7,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,Xe đạp Thống Nhất New 26 Hồng,AUTO_CLEAN,Chiếc,Chinc,1.0,1616111.0,1616111.0
78,BH26_1012,8,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,Xe đạp Thống Nhất New 24 Trắng,AUTO_CLEAN,Chiếc,Chinc,2.0,1555000.0,3110000.0
78,BH26_1012,9,000216002001000,Xe nnp Thnng Nhnt GN 06-24 nen,Xe đạp Thống Nhất GN 06-24 nen,AUTO_CLEAN,Chiếc,Chinc,1.0,1408333.0,1408333.0
78,BH26_1012,10,000217002007000,Xe nnp Thnng Nhnt GN 06-26 Coban,Xe đạp Thống Nhất GN 06-26 Cơ bản,AUTO_CLEAN,Chiếc,Chinc,2.0,1469444.0,2938888.0
78,BH26_1012,11,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,Xe đạp Thống Nhất MTB 26-02 nen,AUTO_CLEAN,Chiếc,Chinc,2.0,1799444.0,3598888.0
79,BH26_1013,1,000215004000000,Xe nnp Thnng Nhnt GN 05-27,Xe đạp Thống Nhất GN 05-27,AUTO_CLEAN,Chiếc,Chinc,2.0,1591666.0,3183332.0
79,BH26_1013,2,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,Chinc,1.0,1616111.0,1616111.0
79,BH26_1013,3,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,Xe đạp Thống Nhất LD 26 Pastel Xanh,AUTO_CLEAN,Chiếc,Chinc,2.0,1799444.0,3598888.0
79,BH26_1013,4,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,Chinc,3.0,1799444.0,5398332.0
79,BH26_1013,5,000226003023000,Xe nnp Thnng Nhnt LD 24-01_2023 Kem,Xe đạp Thống Nhất LD 24-01_2023 Kem,AUTO_CLEAN,Chiếc,Chinc,4.0,1683333.0,6733332.0
79,BH26_1013,6,000226003015000,Xe nnp Thnng Nhnt LD 24-01_2023 Café/nâu,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,AUTO_CLEAN,Chiếc,Chinc,1.0,1683333.0,1683333.0
79,BH26_1013,7,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,Xe đạp Thống Nhất Puppy 20 Hồng,AUTO_CLEAN,Chiếc,Chinc,3.0,1310555.0,3931665.0
79,BH26_1013,8,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,Xe đạp Thống Nhất Puppy 20 Kem,AUTO_CLEAN,Chiếc,Chinc,2.0,1310555.0,2621110.0
79,BH26_1013,9,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,Xe đạp Thống Nhất Puppy 20 Xanh,AUTO_CLEAN,Chiếc,Chinc,2.0,1310555.0,2621110.0
79,BH26_1013,10,000336002004000,Xe nnp Thnng Nhnt SK 20 nn,Xe đạp Thống Nhất SK 20 nn,AUTO_CLEAN,Chiếc,Chinc,2.0,1377777.0,2755554.0
79,BH26_1013,11,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,Xe đạp Thống Nhất SK 20 nen,AUTO_CLEAN,Chiếc,Chinc,2.0,1377777.0,2755554.0
79,BH26_1013,12,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,Xe đạp Thống Nhất TE Bunny 16 Hồng,AUTO_CLEAN,Chiếc,Chinc,3.0,943888.0,2831664.0
79,BH26_1013,13,1000270020220000,Xe nnp Thnng Nhnt TE Spaceboy 16 Xanh dnn,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dnn,AUTO_CLEAN,ngChiếc,ngChinc,3.0,943888.0,2831664.0
79,BH26_1013,14,1000400050010000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 nen,Xe đạp Thống Nhất MTB SPD 27.5 17 nen,AUTO_CLEAN,Chiếc,Chinc,1.0,2960555.0,2960555.0
79,BH26_1013,15,1000400050080010,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Ghi,Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi,AUTO_CLEAN,Chiếc,Chinc,1.0,2960555.0,2960555.0
79,BH26_1013,16,000217003005000,Xe nnp Thnng Nhnt GN 06-26 2.0 Cam,Xe đạp Thống Nhất GN 06-26 2.0 Cam,AUTO_CLEAN,Chiếc,Chinc,2.0,1591666.0,3183332.0
79,BH26_1013,17,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,Xe đạp Thống Nhất New 24 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,2.0,1555000.0,3110000.0
80,BH26_1014,1,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,Xe đạp Thống Nhất New 26 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,2.0,1616111.0,3232222.0
80,BH26_1014,2,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,Xe đạp Thống Nhất New 26 Trắng,AUTO_CLEAN,Chiếc,Chinc,2.0,1616111.0,3232222.0
80,BH26_1014,3,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,Xe đạp Thống Nhất New 24 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,3.0,1555000.0,4665000.0
80,BH26_1014,4,000224002004000,Xe nnp Thnng Nhnt New 24 nn tnni,Xe đạp Thống Nhất New 24 nn tnni,AUTO_CLEAN,Chiếc,Chinc,2.0,1555000.0,3110000.0
80,BH26_1014,5,000225002004000,Xe nnp Thnng Nhnt New 26 nn tnni,Xe đạp Thống Nhất New 26 nn tnni,AUTO_CLEAN,Chiếc,Chinc,2.0,1616111.0,3232222.0
80,BH26_1014,6,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,Chinc,5.0,1616111.0,8080555.0
80,BH26_1014,7,000225002009000,Xe nnp Thnng Nhnt New 26 Hnng,Xe đạp Thống Nhất New 26 Hồng,AUTO_CLEAN,Chiếc,Chinc,2.0,1616111.0,3232222.0
80,BH26_1014,8,000225002002000,Xe nnp Thnng Nhnt New 26 Trnng,Xe đạp Thống Nhất New 26 Trắng,AUTO_CLEAN,Chiếc,Chinc,2.0,1616111.0,3232222.0
80,BH26_1014,9,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,Xe đạp Thống Nhất New 26 Xanh mint,AUTO_CLEAN,Chiếc,Chinc,3.0,1616111.0,4848333.0
80,BH26_1014,10,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,Xe đạp Thống Nhất 219-26 nn nun,AUTO_CLEAN,Chiếc,Chinc,2.0,1469444.0,2938888.0
80,BH26_1014,11,1000400050010000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 nen,Xe đạp Thống Nhất MTB SPD 27.5 17 nen,AUTO_CLEAN,Chiếc,Chinc,2.0,2960555.0,5921110.0
80,BH26_1014,12,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,Chinc,2.0,1799444.0,3598888.0
80,BH26_1014,13,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,Xe đạp Thống Nhất LD 26 Pastel Xanh,AUTO_CLEAN,Chiếc,Chinc,2.0,1799444.0,3598888.0
